id|schoolname|dy|mon|yr|indent_onetofive|indent_sixtoseven|indent_eight|indent_ninetoten|attend_onetofive|attend_sixtoseven|attend_eight|attend_ninetoten
32337|GKHPS BASAVANAGUDI|21|June|2012|40|20|||35|15||
32337|GKHPS BASAVANAGUDI|22|June|2012|40|20|||36|17||
32337|GKHPS BASAVANAGUDI|25|June|2012|45|15|||36|17||
32337|GKHPS BASAVANAGUDI|26|June|2012|40|20|||40|17||
32337|GKHPS BASAVANAGUDI|27|June|2012|45|20|||40|17||
32337|GKHPS BASAVANAGUDI|28|June|2012|40|18|||45|17||
32337|GKHPS BASAVANAGUDI|29|June|2012|40|17|||40|17||
32337|GKHPS BASAVANAGUDI|30|June|2012|40|17|||40|17||
32361|GKMPS POLICE COLONY|1|June|2012|15|19|||15|19||
32361|GKMPS POLICE COLONY|2|June|2012|14|16|||14|16||
32361|GKMPS POLICE COLONY|4|June|2012|23|25|||23|25||
32361|GKMPS POLICE COLONY|5|June|2012|42|37|||49|29||
32361|GKMPS POLICE COLONY|6|June|2012|51|39|||51|37||
32361|GKMPS POLICE COLONY|7|June|2012|53|39|||53|39||
32361|GKMPS POLICE COLONY|8|June|2012|55|48|||56|48||
32361|GKMPS POLICE COLONY|9|June|2012|60|50|||51|48||
32361|GKMPS POLICE COLONY|11|June|2012|60|45|||60|48||
32361|GKMPS POLICE COLONY|12|June|2012|62|55|||62|43||
32361|GKMPS POLICE COLONY|13|June|2012|63|52|||60|51||
32361|GKMPS POLICE COLONY|14|June|2012|65|50|||60|49||
32361|GKMPS POLICE COLONY|15|June|2012|60|48|||58|48||
32361|GKMPS POLICE COLONY|16|June|2012|103|58|||52|45||
32361|GKMPS POLICE COLONY|18|June|2012|102|52|||56|50||
32361|GKMPS POLICE COLONY|19|June|2012|56|48|||59|48||
32361|GKMPS POLICE COLONY|20|June|2012|59|59|||59|51||
32361|GKMPS POLICE COLONY|21|June|2012|59|51|||58|51||
32361|GKMPS POLICE COLONY|22|June|2012|58|50|||51|50||
32361|GKMPS POLICE COLONY|25|June|2012|51|51|||60|51||
32361|GKMPS POLICE COLONY|26|June|2012|60|56|||60|50||
32361|GKMPS POLICE COLONY|27|June|2012|60|51|||60|51||
32361|GKMPS POLICE COLONY|28|June|2012|60|52|||60|52||
32361|GKMPS POLICE COLONY|29|June|2012|60|53|||60|53||
32097|CPS GOVINDARAJ NAGAR|11|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|12|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|13|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|14|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|15|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|16|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|18|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|19|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|20|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|21|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|22|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|23|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|25|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|26|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|27|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|28|June|2012||||||||
32097|CPS GOVINDARAJ NAGAR|29|June|2012||||||||
32821|GKHPS UTTARAHALLI|1|June|2012|80|40|||80|40||
32821|GKHPS UTTARAHALLI|2|June|2012|80|40|||80|40||
32821|GKHPS UTTARAHALLI|4|June|2012|150|150|||150|150||
32821|GKHPS UTTARAHALLI|5|June|2012|150|150|||150|150||
32821|GKHPS UTTARAHALLI|6|June|2012|200|200|||200|200||
32821|GKHPS UTTARAHALLI|7|June|2012|250|200|||250|200||
32821|GKHPS UTTARAHALLI|8|June|2012|250|250|||250|250||
32821|GKHPS UTTARAHALLI|9|June|2012|250|250|||250|250||
32821|GKHPS UTTARAHALLI|11|June|2012|250|250|||250|250||
32821|GKHPS UTTARAHALLI|13|June|2012|250|250|||250|250||
32821|GKHPS UTTARAHALLI|14|June|2012|250|250|||250|250||
32821|GKHPS UTTARAHALLI|15|June|2012|300|300|||250|300||
32821|GKHPS UTTARAHALLI|16|June|2012|300|300|||250|300||
32821|GKHPS UTTARAHALLI|26|June|2012|300|300|||300|300||
32821|GKHPS UTTARAHALLI|27|June|2012|300|300|||300|300||
32821|GKHPS UTTARAHALLI|28|June|2012|300|300|||300|300||
32821|GKHPS UTTARAHALLI|29|June|2012|300|300|||300|300||
32821|GKHPS UTTARAHALLI|30|June|2012|300|300|||300|300||
32055|GKHPS CHANNASANDRA|1|June|2012|60|40|||60|40||
32055|GKHPS CHANNASANDRA|2|June|2012|60|40|||60|40||
32055|GKHPS CHANNASANDRA|4|June|2012|100|50|||100|50||
32055|GKHPS CHANNASANDRA|5|June|2012|100|100|||100|100||
32055|GKHPS CHANNASANDRA|6|June|2012|100|100|||100|100||
32055|GKHPS CHANNASANDRA|7|June|2012|100|100|||100|100||
32055|GKHPS CHANNASANDRA|8|June|2012|101|100|||100|100||
32055|GKHPS CHANNASANDRA|9|June|2012|102|103|||101|100||
32055|GKHPS CHANNASANDRA|11|June|2012|103|102|||102|103||
32055|GKHPS CHANNASANDRA|13|June|2012|105|105|||103|102||
32055|GKHPS CHANNASANDRA|14|June|2012|105|105|||105|105||
32055|GKHPS CHANNASANDRA|15|June|2012|105|105|||105|105||
32055|GKHPS CHANNASANDRA|16|June|2012|105|105|||105|110||
32055|GKHPS CHANNASANDRA|18|June|2012|105|105|||110|110||
32055|GKHPS CHANNASANDRA|19|June|2012|110|105|||120|110||
32055|GKHPS CHANNASANDRA|20|June|2012|110|105|||120|110||
32055|GKHPS CHANNASANDRA|21|June|2012|110|105|||125|110||
32055|GKHPS CHANNASANDRA|22|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|25|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|26|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|27|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|28|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|29|June|2012|130|115|||125|110||
32055|GKHPS CHANNASANDRA|30|June|2012|130|115|||125|110||
33032|GKHPS DODDAGOLLARAHATTI|1|June|2012|80|80|||109|81||
33032|GKHPS DODDAGOLLARAHATTI|2|June|2012|80|80|||124|95||
33032|GKHPS DODDAGOLLARAHATTI|4|June|2012|160|140|||159|141||
33032|GKHPS DODDAGOLLARAHATTI|5|June|2012|160|140|||184|171||
33032|GKHPS DODDAGOLLARAHATTI|6|June|2012|160|140|||195|197||
33032|GKHPS DODDAGOLLARAHATTI|7|June|2012|160|140|||192|204||
33032|GKHPS DODDAGOLLARAHATTI|8|June|2012|160|140|||189|191||
33032|GKHPS DODDAGOLLARAHATTI|9|June|2012|160|140|||197|204||
33032|GKHPS DODDAGOLLARAHATTI|11|June|2012|160|140|||200|202||
33032|GKHPS DODDAGOLLARAHATTI|13|June|2012|160|140|||221|214||
33032|GKHPS DODDAGOLLARAHATTI|14|June|2012|160|140|||225|221||
33032|GKHPS DODDAGOLLARAHATTI|15|June|2012|200|200|||217|221||
33032|GKHPS DODDAGOLLARAHATTI|16|June|2012|200|200|||226|211||
33032|GKHPS DODDAGOLLARAHATTI|18|June|2012|200|210|||263|215||
33032|GKHPS DODDAGOLLARAHATTI|19|June|2012|200|210|||231|228||
33032|GKHPS DODDAGOLLARAHATTI|20|June|2012|200|240|||249|230||
33032|GKHPS DODDAGOLLARAHATTI|21|June|2012|200|230|||251|220||
33032|GKHPS DODDAGOLLARAHATTI|22|June|2012|200|240|||252|222||
33032|GKHPS DODDAGOLLARAHATTI|25|June|2012|210|215|||237|222||
33032|GKHPS DODDAGOLLARAHATTI|26|June|2012|210|215|||251|214||
33032|GKHPS DODDAGOLLARAHATTI|27|June|2012|210|215|||256|227||
33032|GKHPS DODDAGOLLARAHATTI|28|June|2012|210|215|||253|227||
33032|GKHPS DODDAGOLLARAHATTI|29|June|2012|210|215|||253|227||
33032|GKHPS DODDAGOLLARAHATTI|30|June|2012|210|215|||253|227||
33272|GKHPS ULLALU|1|June|2012|58|25|||58|16||
33272|GKHPS ULLALU|2|June|2012|40|30|||57|18||
33272|GKHPS ULLALU|4|June|2012|50|50|||55|18||
33272|GKHPS ULLALU|5|June|2012|50|50|||102|29||
33272|GKHPS ULLALU|6|June|2012|50|50|||102|32||
33272|GKHPS ULLALU|7|June|2012|50|45|||111|32||
33272|GKHPS ULLALU|8|June|2012|50|40|||114|32||
33272|GKHPS ULLALU|9|June|2012|50|50|||109|32||
33272|GKHPS ULLALU|11|June|2012|50|30|||115|31||
33272|GKHPS ULLALU|13|June|2012|50|30|||112|33||
33272|GKHPS ULLALU|14|June|2012|100|30|||115|33||
33272|GKHPS ULLALU|15|June|2012|100|35|||110|29||
33272|GKHPS ULLALU|16|June|2012|100|35|||112|32||
33272|GKHPS ULLALU|18|June|2012|100|35|||106|31||
33272|GKHPS ULLALU|19|June|2012|100|35|||124|34||
33272|GKHPS ULLALU|20|June|2012|115|35|||122|35||
33272|GKHPS ULLALU|21|June|2012|110|40|||123|35||
33272|GKHPS ULLALU|22|June|2012|115|40|||123|34||
33272|GKHPS ULLALU|25|June|2012|130|40|||123|34||
33272|GKHPS ULLALU|26|June|2012|130|30|||125|32||
33272|GKHPS ULLALU|27|June|2012|130|30|||126|34||
33272|GKHPS ULLALU|28|June|2012|130|30|||126|34||
33272|GKHPS ULLALU|29|June|2012|130|30|||126|32||
33272|GKHPS ULLALU|30|June|2012|120|30|||126|34||
33277|GKLPS MANGANAHALLI|1|June|2012|30||||26|||
33277|GKLPS MANGANAHALLI|2|June|2012|30||||26|||
33277|GKLPS MANGANAHALLI|4|June|2012|30||||26|||
33277|GKLPS MANGANAHALLI|5|June|2012|30||||26|||
33277|GKLPS MANGANAHALLI|6|June|2012|30||||26|||
33277|GKLPS MANGANAHALLI|7|June|2012|30||||27|||
33277|GKLPS MANGANAHALLI|8|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|9|June|2012|30||||29|||
33277|GKLPS MANGANAHALLI|11|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|13|June|2012|30||||27|||
33277|GKLPS MANGANAHALLI|14|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|15|June|2012|30||||29|||
33277|GKLPS MANGANAHALLI|16|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|18|June|2012|30||||29|||
33277|GKLPS MANGANAHALLI|19|June|2012|30||||29|||
33277|GKLPS MANGANAHALLI|20|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|21|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|22|June|2012|30||||27|||
33277|GKLPS MANGANAHALLI|25|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|26|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|27|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|28|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|29|June|2012|30||||28|||
33277|GKLPS MANGANAHALLI|30|June|2012|30||||28|||
33279|GKHPS UALALU UPANAGARA|1|June|2012|254|120|||214|131||
33279|GKHPS UALALU UPANAGARA|2|June|2012|250|120|||215|131||
33279|GKHPS UALALU UPANAGARA|4|June|2012|250|120|||237|131||
33279|GKHPS UALALU UPANAGARA|5|June|2012|200|120|||245|131||
33279|GKHPS UALALU UPANAGARA|6|June|2012|240|120|||223|116||
33279|GKHPS UALALU UPANAGARA|7|June|2012|260|120|||233|119||
33279|GKHPS UALALU UPANAGARA|8|June|2012|260|120|||239|121||
33279|GKHPS UALALU UPANAGARA|9|June|2012|260|120|||245|121||
33279|GKHPS UALALU UPANAGARA|11|June|2012|260|120|||244|117||
33279|GKHPS UALALU UPANAGARA|13|June|2012|250|120|||250|113||
33279|GKHPS UALALU UPANAGARA|14|June|2012|270|120|||248|113||
33279|GKHPS UALALU UPANAGARA|15|June|2012|270|120|||251|114||
33279|GKHPS UALALU UPANAGARA|16|June|2012|270|120|||254|113||
33279|GKHPS UALALU UPANAGARA|18|June|2012|270|120|||250|115||
33279|GKHPS UALALU UPANAGARA|19|June|2012|270|120|||263|116||
33279|GKHPS UALALU UPANAGARA|20|June|2012|270|120|||254|116||
33279|GKHPS UALALU UPANAGARA|21|June|2012|270|120|||265|114||
33279|GKHPS UALALU UPANAGARA|22|June|2012|270|120|||262|116||
33279|GKHPS UALALU UPANAGARA|25|June|2012|270|120|||256|116||
33279|GKHPS UALALU UPANAGARA|26|June|2012|270|120|||267|114||
33279|GKHPS UALALU UPANAGARA|27|June|2012|270|120|||262|115||
33279|GKHPS UALALU UPANAGARA|28|June|2012|270|120|||263|115||
33279|GKHPS UALALU UPANAGARA|29|June|2012|270|120|||263|115||
33279|GKHPS UALALU UPANAGARA|30|June|2012|270|120|||262|115||
33275|GKLPS KODIGEHALLI|1|June|2012|40||||40|||
33275|GKLPS KODIGEHALLI|2|June|2012|50||||50|||
33275|GKLPS KODIGEHALLI|4|June|2012|60||||62|||
33275|GKLPS KODIGEHALLI|5|June|2012|70||||63|||
33275|GKLPS KODIGEHALLI|6|June|2012|73||||65|||
33275|GKLPS KODIGEHALLI|7|June|2012|73||||65|||
33275|GKLPS KODIGEHALLI|8|June|2012|73||||63|||
33275|GKLPS KODIGEHALLI|9|June|2012|72||||63|||
33275|GKLPS KODIGEHALLI|11|June|2012|73||||63|||
33275|GKLPS KODIGEHALLI|13|June|2012|74||||63|||
33275|GKLPS KODIGEHALLI|14|June|2012|74||||63|||
33275|GKLPS KODIGEHALLI|15|June|2012|74||||65|||
33275|GKLPS KODIGEHALLI|16|June|2012|70||||67|||
33275|GKLPS KODIGEHALLI|18|June|2012|70||||68|||
33275|GKLPS KODIGEHALLI|19|June|2012|70||||68|||
33275|GKLPS KODIGEHALLI|20|June|2012|70||||66|||
33275|GKLPS KODIGEHALLI|21|June|2012|75||||65|||
33275|GKLPS KODIGEHALLI|22|June|2012|75||||64|||
33275|GKLPS KODIGEHALLI|25|June|2012|75||||68|||
33275|GKLPS KODIGEHALLI|26|June|2012|75||||65|||
33275|GKLPS KODIGEHALLI|27|June|2012|75||||63|||
33275|GKLPS KODIGEHALLI|28|June|2012|75||||66|||
33275|GKLPS KODIGEHALLI|29|June|2012|75||||66|||
33275|GKLPS KODIGEHALLI|30|June|2012|75||||65|||
33276|GKLPS KODIGEHALLI COLONY|1|June|2012|20||||14|||
33276|GKLPS KODIGEHALLI COLONY|2|June|2012|20||||16|||
33276|GKLPS KODIGEHALLI COLONY|4|June|2012|20||||18|||
33276|GKLPS KODIGEHALLI COLONY|5|June|2012|20||||18|||
33276|GKLPS KODIGEHALLI COLONY|6|June|2012|20||||19|||
33276|GKLPS KODIGEHALLI COLONY|7|June|2012|20||||18|||
33276|GKLPS KODIGEHALLI COLONY|8|June|2012|20||||19|||
33276|GKLPS KODIGEHALLI COLONY|9|June|2012|20||||18|||
33276|GKLPS KODIGEHALLI COLONY|11|June|2012|20||||18|||
33276|GKLPS KODIGEHALLI COLONY|13|June|2012|20||||20|||
33276|GKLPS KODIGEHALLI COLONY|14|June|2012|20||||30|||
33276|GKLPS KODIGEHALLI COLONY|15|June|2012|20||||31|||
33276|GKLPS KODIGEHALLI COLONY|16|June|2012|30||||32|||
33276|GKLPS KODIGEHALLI COLONY|18|June|2012|30||||32|||
33276|GKLPS KODIGEHALLI COLONY|19|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|20|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|21|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|22|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|25|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|26|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|27|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|28|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|29|June|2012|30||||34|||
33276|GKLPS KODIGEHALLI COLONY|30|June|2012|30||||34|||
33271|GKHPS KANNAHALLI|1|June|2012|30|50|||33|53||
33271|GKHPS KANNAHALLI|2|June|2012|30|50|||33|53||
33271|GKHPS KANNAHALLI|4|June|2012|35|70|||45|85||
33271|GKHPS KANNAHALLI|5|June|2012|40|80|||63|63||
33271|GKHPS KANNAHALLI|6|June|2012|40|80|||63|63||
33271|GKHPS KANNAHALLI|7|June|2012|40|63|||63|63||
33271|GKHPS KANNAHALLI|8|June|2012|65|65|||65|63||
33271|GKHPS KANNAHALLI|9|June|2012|65|65|||69|63||
33271|GKHPS KANNAHALLI|11|June|2012|65|65|||69|63||
33271|GKHPS KANNAHALLI|13|June|2012|65|68|||69|63||
33271|GKHPS KANNAHALLI|14|June|2012|65|80|||76|65||
33271|GKHPS KANNAHALLI|15|June|2012|80|50|||77|65||
33271|GKHPS KANNAHALLI|16|June|2012|80|50|||77|45||
33271|GKHPS KANNAHALLI|18|June|2012|80|50|||79|50||
33271|GKHPS KANNAHALLI|19|June|2012|80|50|||81|42||
33271|GKHPS KANNAHALLI|20|June|2012|80|50|||80|49||
33271|GKHPS KANNAHALLI|21|June|2012|80|50|||80|49||
33271|GKHPS KANNAHALLI|22|June|2012|80|50|||80|49||
33271|GKHPS KANNAHALLI|25|June|2012|80|50|||80|49||
33271|GKHPS KANNAHALLI|26|June|2012|80|50|||80|49||
33271|GKHPS KANNAHALLI|27|June|2012|80|50|||79|49||
33271|GKHPS KANNAHALLI|28|June|2012|80|50|||79|49||
33271|GKHPS KANNAHALLI|29|June|2012|80|50|||79|49||
33271|GKHPS KANNAHALLI|30|June|2012|80|50|||79|49||
33307|GKLPS NAGASANDRA|1|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|2|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|4|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|5|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|6|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|7|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|8|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|9|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|11|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|12|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|13|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|14|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|15|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|18|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|19|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|20|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|21|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|22|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|23|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|25|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|26|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|27|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|28|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|29|June|2012|46||||43|||
33307|GKLPS NAGASANDRA|30|June|2012|46||||43|||
32676|GKHPS CHALLAGHATTA|1|June|2012|80|60|||42|40||
32676|GKHPS CHALLAGHATTA|2|June|2012|80|60|||50|40||
32676|GKHPS CHALLAGHATTA|4|June|2012|80|60|||52|42||
32676|GKHPS CHALLAGHATTA|5|June|2012|80|60|||60|40||
32676|GKHPS CHALLAGHATTA|6|June|2012|80|60|||60|40||
32676|GKHPS CHALLAGHATTA|7|June|2012|80|60|||56|37||
32676|GKHPS CHALLAGHATTA|8|June|2012|80|60|||55|40||
32676|GKHPS CHALLAGHATTA|9|June|2012|80|60|||52|43||
32676|GKHPS CHALLAGHATTA|11|June|2012|80|60|||50|40||
32676|GKHPS CHALLAGHATTA|12|June|2012|80|60|||56|35||
32676|GKHPS CHALLAGHATTA|13|June|2012|80|60|||58|36||
32676|GKHPS CHALLAGHATTA|14|June|2012|70|50|||55|35||
32676|GKHPS CHALLAGHATTA|15|June|2012|70|50|||45|37||
32676|GKHPS CHALLAGHATTA|18|June|2012|70|50|||45|38||
32676|GKHPS CHALLAGHATTA|19|June|2012|70|50|||46|38||
32676|GKHPS CHALLAGHATTA|20|June|2012|70|50|||48|38||
32676|GKHPS CHALLAGHATTA|21|June|2012|70|50|||48|37||
32676|GKHPS CHALLAGHATTA|22|June|2012|70|50|||48|38||
32676|GKHPS CHALLAGHATTA|23|June|2012|70|50|||48|40||
32676|GKHPS CHALLAGHATTA|25|June|2012|70|50|||48|40||
32676|GKHPS CHALLAGHATTA|26|June|2012|70|50|||48|40||
32676|GKHPS CHALLAGHATTA|27|June|2012|70|50|||60|35||
32676|GKHPS CHALLAGHATTA|28|June|2012|70|50|||60|35||
32676|GKHPS CHALLAGHATTA|29|June|2012|70|50|||60|35||
32676|GKHPS CHALLAGHATTA|30|June|2012|70|50|||60|35||
32288|GKLPS B KEMPAPURA|1|June|2012|40||||35|||
32288|GKLPS B KEMPAPURA|2|June|2012|44||||38|||
32288|GKLPS B KEMPAPURA|4|June|2012|44||||38|||
32288|GKLPS B KEMPAPURA|5|June|2012|44||||34|||
32288|GKLPS B KEMPAPURA|6|June|2012|44||||34|||
32288|GKLPS B KEMPAPURA|7|June|2012|44||||34|||
32288|GKLPS B KEMPAPURA|8|June|2012|44||||40|||
32288|GKLPS B KEMPAPURA|9|June|2012|44||||40|||
32288|GKLPS B KEMPAPURA|11|June|2012|44||||40|||
32288|GKLPS B KEMPAPURA|12|June|2012|44||||42|||
32288|GKLPS B KEMPAPURA|13|June|2012|44||||42|||
32288|GKLPS B KEMPAPURA|14|June|2012|44||||44|||
32288|GKLPS B KEMPAPURA|15|June|2012|44||||44|||
32288|GKLPS B KEMPAPURA|16|June|2012|44||||44|||
32288|GKLPS B KEMPAPURA|18|June|2012|44||||44|||
32288|GKLPS B KEMPAPURA|19|June|2012|44||||45|||
32288|GKLPS B KEMPAPURA|20|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|21|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|22|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|23|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|25|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|26|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|27|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|28|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|29|June|2012|50||||45|||
32288|GKLPS B KEMPAPURA|30|June|2012|50||||45|||
32686|GKMPS YAMALURU|1|June|2012|25|35|||35|41||
32686|GKMPS YAMALURU|2|June|2012|25|35|||29|38||
32686|GKMPS YAMALURU|4|June|2012|59|59|||50|51||
32686|GKMPS YAMALURU|5|June|2012|60|56|||53|53||
32686|GKMPS YAMALURU|6|June|2012|60|56|||52|52||
32686|GKMPS YAMALURU|7|June|2012|60|56|||50|53||
32686|GKMPS YAMALURU|8|June|2012|60|56|||55|57||
32686|GKMPS YAMALURU|9|June|2012|60|56|||53|59||
32686|GKMPS YAMALURU|11|June|2012|60|59|||52|62||
32686|GKMPS YAMALURU|12|June|2012|60|65|||53|63||
32686|GKMPS YAMALURU|13|June|2012|60|65|||62|60||
32686|GKMPS YAMALURU|14|June|2012|60|65|||63|62||
32686|GKMPS YAMALURU|15|June|2012|60|65|||59|62||
32686|GKMPS YAMALURU|16|June|2012|60|65|||54|56||
32686|GKMPS YAMALURU|18|June|2012|60|65|||56|64||
32686|GKMPS YAMALURU|19|June|2012|60|65|||67|66||
32686|GKMPS YAMALURU|20|June|2012|60|65|||69|66||
32686|GKMPS YAMALURU|21|June|2012|70|65|||69|65||
32686|GKMPS YAMALURU|22|June|2012|70|65|||69|63||
32686|GKMPS YAMALURU|23|June|2012|70|65|||66|63||
32686|GKMPS YAMALURU|25|June|2012|70|65|||69|65||
32686|GKMPS YAMALURU|26|June|2012|70|65|||61|65||
32686|GKMPS YAMALURU|27|June|2012|70|66|||68|65||
32686|GKMPS YAMALURU|28|June|2012|70|66|||66|67||
32686|GKMPS YAMALURU|29|June|2012|70|66|||66|67||
32686|GKMPS YAMALURU|30|June|2012|70|66|||66|67||
32678|GKMPS MARATHAHALLI|1|June|2012|50|40|||50|40||
32678|GKMPS MARATHAHALLI|2|June|2012|40|60|||40|40||
32678|GKMPS MARATHAHALLI|4|June|2012|110|60|||100|60||
32678|GKMPS MARATHAHALLI|5|June|2012|110|60|||100|60||
32678|GKMPS MARATHAHALLI|6|June|2012|140|60|||110|60||
32678|GKMPS MARATHAHALLI|7|June|2012|152|60|||140|60||
32678|GKMPS MARATHAHALLI|8|June|2012|145|50|||150|60||
32678|GKMPS MARATHAHALLI|9|June|2012|150|45|||145|50||
32678|GKMPS MARATHAHALLI|11|June|2012|150|50|||150|45||
32678|GKMPS MARATHAHALLI|12|June|2012|160|60|||150|50||
32678|GKMPS MARATHAHALLI|13|June|2012|160|60|||160|50||
32678|GKMPS MARATHAHALLI|14|June|2012|160|60|||162|60||
32678|GKMPS MARATHAHALLI|15|June|2012|160|60|||180|60||
32678|GKMPS MARATHAHALLI|16|June|2012|180|60|||160|60||
32678|GKMPS MARATHAHALLI|18|June|2012|180|60|||170|60||
32678|GKMPS MARATHAHALLI|19|June|2012|180|60|||170|60||
32678|GKMPS MARATHAHALLI|20|June|2012|180|60|||170|60||
32678|GKMPS MARATHAHALLI|21|June|2012|180|60|||160|60||
32678|GKMPS MARATHAHALLI|22|June|2012|180|60|||152|55||
32678|GKMPS MARATHAHALLI|23|June|2012|180|60|||155|50||
32678|GKMPS MARATHAHALLI|25|June|2012|180|60|||152|55||
32678|GKMPS MARATHAHALLI|26|June|2012|180|60|||154|50||
32678|GKMPS MARATHAHALLI|27|June|2012|180|60|||150|53||
32678|GKMPS MARATHAHALLI|28|June|2012|180|60|||155|55||
32678|GKMPS MARATHAHALLI|29|June|2012|180|60|||158|50||
32678|GKMPS MARATHAHALLI|30|June|2012|180|60|||158|55||
32685|GKLPS MANJUNATHANAGARA|1|June|2012|22||||22|||
32685|GKLPS MANJUNATHANAGARA|2|June|2012|34||||20|||
32685|GKLPS MANJUNATHANAGARA|4|June|2012|34||||34|||
32685|GKLPS MANJUNATHANAGARA|5|June|2012|30||||32|||
32685|GKLPS MANJUNATHANAGARA|6|June|2012|35||||30|||
32685|GKLPS MANJUNATHANAGARA|7|June|2012|36||||32|||
32685|GKLPS MANJUNATHANAGARA|8|June|2012|36||||34|||
32685|GKLPS MANJUNATHANAGARA|9|June|2012|36||||38|||
32685|GKLPS MANJUNATHANAGARA|11|June|2012|38||||32|||
32685|GKLPS MANJUNATHANAGARA|12|June|2012|38||||37|||
32685|GKLPS MANJUNATHANAGARA|13|June|2012|38||||38|||
32685|GKLPS MANJUNATHANAGARA|14|June|2012|40||||39|||
32685|GKLPS MANJUNATHANAGARA|15|June|2012|40||||39|||
32685|GKLPS MANJUNATHANAGARA|16|June|2012|40||||39|||
32685|GKLPS MANJUNATHANAGARA|18|June|2012|40||||38|||
32685|GKLPS MANJUNATHANAGARA|19|June|2012|40||||38|||
32685|GKLPS MANJUNATHANAGARA|20|June|2012|40||||38|||
32685|GKLPS MANJUNATHANAGARA|21|June|2012|40||||40|||
32685|GKLPS MANJUNATHANAGARA|22|June|2012|40||||38|||
32685|GKLPS MANJUNATHANAGARA|23|June|2012|40||||39|||
32685|GKLPS MANJUNATHANAGARA|25|June|2012|40||||39|||
