School_Code|Male_Tch|Female_Tch|NoResp_Tch|Head_Teacher|Graduate_Teachers|Tch_with_professional_Qualification|Days_involved_in_non_tch_assgn|Teachers_involved_in_non_tch_assgn
29190932101|0|2|0|0|0|0|0|0
29190932301|4|3|0|1|0|0|0|0
29190932302|1|1|0|0|0|0|0|0
29190932304|1|1|0|0|0|0|0|0
29190932401|2|0|0|0|0|0|0|0
29190932402|3|6|0|1|0|0|0|0
29190932801|3|1|0|0|0|0|0|0
29190932802|3|0|0|0|0|0|0|0
29190933101|1|0|0|0|0|0|0|0
29190933201|2|0|0|0|0|0|0|0
29190933301|1|1|0|0|0|0|0|0
29190933302|2|0|0|0|0|0|0|0
29190933501|1|1|0|0|0|0|0|0
29190933601|0|2|0|0|0|0|0|0
29190933701|2|0|0|0|0|0|0|0
29190933901|3|0|0|0|0|0|0|0
29190934201|3|1|0|1|0|0|0|0
29190934301|0|1|0|0|0|0|0|0
29190934401|1|2|0|0|0|0|0|0
29190934501|1|1|0|0|0|0|0|0
29190934801|3|2|0|1|0|0|0|0
29190934901|2|1|0|0|0|0|0|0
29190935001|2|0|0|0|0|0|0|0
29190935301|4|1|0|1|0|0|1|1
29190935601|2|0|0|0|0|0|0|0
29190935901|0|2|0|0|0|0|0|0
29190936001|0|2|0|0|0|0|0|0
29190936101|0|2|0|0|0|0|6|2
29190936201|2|0|0|0|0|0|0|0
29190936301|0|2|0|0|0|0|0|0
29190936401|1|1|0|0|0|0|11|2
29190936501|1|3|0|0|0|0|0|0
29190936502|2|3|0|1|0|0|0|0
29190936601|2|0|0|0|0|0|0|0
29190936701|3|0|0|0|0|0|0|0
29190936801|1|1|0|0|0|0|0|0
29190936901|2|0|0|0|0|0|8|2
29191000101|1|1|0|0|0|0|0|0
29191000102|1|1|0|0|0|0|0|0
29191000201|2|0|0|0|0|0|0|0
29191000301|4|1|0|1|0|0|0|0
29191000302|1|3|0|0|0|0|0|0
29191000303|2|0|0|0|0|0|0|0
29191000304|1|1|0|0|0|0|0|0
29191000305|1|1|0|0|0|0|0|0
29191000306|0|2|0|0|0|0|0|0
29191000401|1|0|0|0|0|0|0|0
29191000402|1|1|0|0|0|0|0|0
29191000501|2|0|0|0|0|0|0|0
29191000502|2|2|0|1|0|0|0|0
29191000601|2|0|0|0|0|0|0|0
29191000701|4|1|0|0|0|0|0|0
29191000901|4|2|0|1|0|0|0|0
29191001001|3|2|0|1|0|0|0|0
29191001002|1|1|0|0|0|0|0|0
29191001101|1|1|0|0|0|0|0|0
29191001201|0|2|0|0|0|0|0|0
29191001301|1|2|0|0|0|0|0|0
29191001401|0|3|0|0|0|0|0|0
29191001501|2|0|0|0|0|0|0|0
29191001503|0|3|0|0|0|0|0|0
29191001504|4|5|0|1|0|0|0|0
29191001506|3|0|0|1|0|0|0|0
29191001509|1|1|0|0|0|0|0|0
29191001601|0|2|0|0|0|0|0|0
29191001701|2|0|0|0|0|0|0|0
29191001901|3|3|0|0|0|0|0|0
29191001902|2|0|0|0|0|0|0|0
29191002001|2|3|0|1|0|0|0|0
29191002101|3|1|0|1|0|0|0|0
29191002201|1|1|0|0|0|0|0|0
29191002301|4|0|0|1|0|0|0|0
29191002401|1|1|0|0|0|0|0|0
29191002501|1|1|0|0|0|0|0|0
29191002601|1|1|0|0|0|0|0|0
29191002701|2|0|0|0|0|0|0|0
29191002801|2|0|0|0|0|0|0|0
29191002901|2|0|0|0|0|0|0|0
29191003001|0|2|0|0|0|0|0|0
29191003201|1|3|0|1|0|0|0|0
29191003202|3|1|0|1|0|0|0|0
29191003301|1|1|0|0|0|0|0|0
29191003401|1|1|0|0|0|0|0|0
29191003402|1|1|0|0|0|0|0|0
29191003801|3|0|0|0|0|0|0|0
29191004001|1|1|0|0|0|0|0|0
29191004101|2|0|0|0|0|0|0|0
29191004201|2|1|0|0|0|0|0|0
29191004202|4|0|0|1|0|0|0|0
29191004301|1|5|0|0|0|0|0|0
29191004302|3|4|0|0|0|0|0|0
29191004303|0|2|0|0|0|0|0|0
29191004304|2|0|0|0|0|0|0|0
29191004401|2|0|0|0|0|0|0|0
29191004402|2|1|0|1|0|0|0|0
29191004403|1|1|0|0|0|0|0|0
29191004501|2|0|0|0|0|0|0|0
29191004701|1|1|0|0|0|0|0|0
29191004801|2|0|0|0|0|0|0|0
29191005001|0|1|0|0|0|0|0|0
29191005201|2|0|0|0|0|0|0|0
29191005202|1|1|0|0|0|0|0|0
29191005301|2|0|0|0|0|0|0|0
29191005501|3|0|0|1|0|0|0|0
29191005502|1|1|0|0|0|0|0|0
29191005701|2|0|0|0|0|0|0|0
29191005802|1|1|0|0|0|0|0|0
29191005901|1|0|0|0|0|0|0|0
29191005902|1|3|0|1|0|0|0|0
29191006201|2|0|0|0|0|0|0|0
29191006601|2|0|0|0|0|0|0|0
29191006701|0|2|0|0|0|0|0|0
29191006801|1|1|0|0|0|0|0|0
29191007001|3|1|0|1|0|0|0|0
29191007002|1|1|0|0|0|0|0|0
29191007101|1|0|0|0|0|0|0|0
29191007201|2|0|0|0|0|0|0|0
29191007601|2|3|0|1|0|0|0|0
29191007602|1|3|0|1|0|0|0|0
29191007603|2|0|0|0|0|0|0|0
29191007605|4|2|0|0|0|0|0|0
29191007701|1|1|0|0|0|0|0|0
29191007901|3|1|0|1|0|0|0|0
29191008001|3|0|0|0|0|0|0|0
29191008101|0|2|0|0|0|0|0|0
29191008201|1|2|0|0|0|0|0|0
29191008301|2|0|0|0|0|0|0|0
29191008401|2|0|0|0|0|0|0|0
29191008501|2|0|0|0|0|0|0|0
29191008601|0|4|0|1|0|0|0|0
29191008701|0|2|0|0|0|0|0|0
29191008801|3|1|0|1|0|0|0|0
29191008903|1|4|0|1|0|0|0|0
29191009001|2|0|0|0|0|0|0|0
29191009201|4|0|0|0|0|0|0|0
29191009301|1|1|0|0|0|0|0|0
29191009302|1|1|0|0|0|0|0|0
29191009501|1|0|0|0|0|0|0|0
29191009601|1|1|0|0|0|0|0|0
29191009801|3|2|0|1|0|0|0|0
29191009901|3|2|0|1|0|0|0|0
29191009902|2|0|0|0|0|0|0|0
29191010201|1|0|0|0|0|0|0|0
29191010301|2|0|0|0|0|0|0|0
29191010302|0|2|0|0|0|0|0|0
29191010401|3|3|0|1|0|0|0|0
29191010402|3|0|0|0|0|0|0|0
29191010403|5|2|0|1|0|0|0|0
29191010501|1|1|0|0|0|0|0|0
29191010601|2|2|0|1|0|0|0|0
29191010701|0|2|0|0|0|0|0|0
29191010801|6|1|0|0|0|0|0|0
29191010802|1|1|0|0|0|0|0|0
29191010901|0|2|0|0|0|0|0|0
29191011001|1|1|0|0|0|0|0|0
29191011101|1|3|0|0|0|0|0|0
29191011201|1|3|0|2|0|0|0|0
29191011301|1|1|0|0|0|0|0|0
29191011302|3|3|0|1|0|0|0|0
29191011401|3|5|0|1|0|0|0|0
29191011402|1|1|0|0|0|0|0|0
29191011501|2|0|0|0|0|0|0|0
29191011601|3|3|0|0|0|0|0|0
29191011701|3|0|0|1|0|0|0|0
29191012001|1|1|0|0|0|0|0|0
29191012002|1|0|0|0|0|0|0|0
29191012101|2|0|0|0|0|0|0|0
29191012301|1|1|0|0|0|0|0|0
29191012501|1|0|0|0|0|0|0|0
29191012701|2|1|0|1|0|0|0|0
29191012702|1|0|0|0|0|0|0|0
29191013001|2|0|0|0|0|0|0|0
29191013401|1|0|0|0|0|0|0|0
29191013403|1|1|0|0|0|0|0|0
29191013601|1|5|0|2|0|0|0|0
29191013602|2|2|0|0|0|0|0|0
29191013605|1|0|0|0|0|0|0|0
29191013801|3|2|0|1|0|0|0|0
29191013901|1|4|0|1|0|0|0|0
29191013902|1|1|0|0|0|0|0|0
29191014001|1|1|0|0|0|0|0|0
29191014101|1|0|0|0|0|0|0|0
29191014201|1|0|0|0|0|0|0|0
29191014301|1|1|0|0|0|0|0|0
29191014302|4|2|0|1|0|0|0|0
29191014401|1|1|0|0|0|0|0|0
29191014501|2|0|0|0|0|0|0|0
29191014601|2|0|0|0|0|0|0|0
29191014701|2|0|0|0|0|0|0|0
29191014801|1|1|0|0|0|0|0|0
29191014802|0|2|0|0|0|0|0|0
29191015001|2|0|0|0|0|0|0|0
29191015201|2|2|0|0|0|0|0|0
29191015202|1|1|0|0|0|0|0|0
29191015301|2|0|0|0|0|0|0|0
29191015401|1|1|0|0|0|0|0|0
29191015501|0|3|0|0|0|0|0|0
29191015502|1|7|0|1|0|0|0|0
29191015601|3|1|0|1|0|0|0|0
29191015701|0|2|0|0|0|0|0|0
29191015801|0|2|0|0|0|0|0|0
29191015901|1|1|0|0|0|0|0|0
29191016101|0|2|0|0|0|0|0|0
29191016201|1|1|0|0|0|0|0|0
29191016203|0|2|0|0|0|0|0|0
29191016301|4|1|0|1|0|0|0|0
29191016401|0|2|0|0|0|0|0|0
29191016501|1|0|0|0|0|0|0|0
29191016701|3|0|0|0|0|0|0|0
29191016801|1|4|0|1|0|0|0|0
29191016901|4|0|0|1|0|0|0|0
29191017001|1|1|0|0|0|0|0|0
29191017101|3|2|0|1|0|0|0|0
29191017102|1|0|0|0|0|0|0|0
29191017301|3|0|0|0|0|0|0|0
29191017501|1|1|0|0|0|0|0|0
29191017601|1|0|0|0|0|0|0|0
29191017602|3|2|0|1|0|0|0|0
29191017801|2|2|0|1|0|0|0|0
29191017802|1|3|0|2|0|0|0|0
29191018001|1|1|0|0|0|0|0|0
29191018201|1|0|0|0|0|0|0|0
29191018301|0|1|0|0|0|0|0|0
29191018501|2|0|0|0|0|0|0|0
29191018601|1|1|0|0|0|0|0|0
29191018701|1|1|0|0|0|0|0|0
29191018801|2|0|0|0|0|0|0|0
29191018901|1|1|0|0|0|0|0|0
29191019101|1|2|0|0|0|0|0|0
29191019102|1|7|0|1|0|0|0|0
29191019103|4|4|0|1|0|0|0|0
29191019301|1|1|0|0|0|0|0|0
29191019401|1|0|0|0|0|0|0|0
29191019501|1|1|0|0|0|0|0|0
29191019601|2|0|0|0|0|0|0|0
29191019701|1|1|0|0|0|0|0|0
29191019801|1|1|0|0|0|0|0|0
29191019901|2|0|0|1|0|0|0|0
29191019902|0|1|0|0|0|0|0|0
29191020001|1|1|0|0|0|0|0|0
29191020002|1|1|0|0|0|0|0|0
29191020101|2|1|0|1|0|0|0|0
29191020201|1|0|0|0|0|0|0|0
29191020301|2|0|0|0|0|0|0|0
29191020401|0|2|0|0|0|0|0|0
29191020501|1|1|0|0|0|0|0|0
29191020601|2|4|0|0|0|0|0|0
29191020602|1|0|0|0|0|0|0|0
29191020701|2|2|0|1|0|0|0|0
29191020801|2|1|0|0|0|0|0|0
29191020901|2|0|0|0|0|0|0|0
29191021001|2|0|0|0|0|0|0|0
29191021101|1|1|0|0|0|0|0|0
29191021301|3|1|0|1|0|0|0|0
29191021302|1|1|0|0|0|0|0|0
29191021303|1|1|0|1|0|0|0|0
29191021305|0|5|0|0|0|0|0|0
29191021306|0|5|0|1|0|0|0|0
29191021307|0|3|0|2|0|0|0|0
29191021310|0|1|0|0|0|0|0|0
29191021314|0|5|0|1|0|0|0|0
29191021319|1|7|0|0|1|0|0|0
29191021320|0|3|0|1|0|0|0|0
29191021321|1|3|0|0|1|3|0|0
29191021322|5|14|0|1|0|1|0|0
29191021501|2|1|0|0|0|0|0|0
29191021601|2|0|0|0|0|0|0|0
29191021701|2|0|0|0|0|0|0|0
29191021801|2|0|0|0|0|0|0|0
29191021901|1|1|0|0|0|0|0|0
29191021902|2|0|0|0|0|0|0|0
29191021903|0|1|0|0|0|0|0|0
29191022001|0|1|0|0|0|0|0|0
29191022101|2|1|0|0|0|0|0|0
29191022201|2|2|0|1|0|0|0|0
29191022301|1|3|0|0|0|0|0|0
29191022302|2|0|0|0|0|0|0|0
29191022401|1|4|0|1|0|0|0|0
29191022403|0|1|0|0|0|0|0|0
29191022404|0|2|0|0|0|0|0|0
29191022601|1|0|0|0|0|0|0|0
29191022701|2|3|0|0|0|0|0|0
29191022702|3|2|0|1|0|0|0|0
29191022703|2|1|0|0|0|0|0|0
29191022704|2|0|0|0|0|0|0|0
29191022801|1|1|0|0|0|0|0|0
29191022802|4|1|0|0|0|0|0|0
29191022901|1|4|0|1|0|0|0|0
29191023001|2|0|0|0|0|0|0|0
29191023101|3|5|0|1|0|0|0|0
29191023104|1|1|0|0|0|0|0|0
29191023105|1|2|0|1|0|0|0|0
29191023106|1|0|0|0|0|0|0|0
29191023201|2|0|0|0|0|0|0|0
29191023202|1|1|0|0|0|0|0|0
29191023301|2|0|0|0|0|0|0|0
29191023401|6|0|0|1|0|0|0|0
29191023501|0|2|0|0|0|0|0|0
29191023601|1|1|0|0|0|0|0|0
29191023701|2|0|0|0|0|0|0|0
29191023702|2|2|0|1|0|0|0|0
29191023703|0|2|0|0|0|0|0|0
29191023704|2|0|0|0|0|0|0|0
29191023901|1|1|0|0|0|0|0|0
29191024001|3|1|0|1|0|0|0|0
29191024101|4|5|0|1|0|0|0|0
29191024102|0|4|0|1|0|0|0|0
29191024104|5|8|0|1|0|0|0|0
29191024105|2|0|0|0|0|0|0|0
29191024106|2|0|0|0|0|0|0|0
29191024107|1|3|0|0|0|0|0|0
29191024108|2|0|0|0|0|0|0|0
29191024109|1|0|0|0|0|0|0|0
29191024112|1|2|0|0|0|0|0|0
29191024301|1|1|0|0|0|0|0|0
29191024302|0|2|0|0|0|0|0|0
29191024401|0|1|0|0|0|0|0|0
29191024501|2|2|0|0|0|0|0|0
29191024502|2|0|0|0|0|0|0|0
29191024601|2|0|0|0|0|0|0|0
29191024701|1|1|0|1|0|0|0|0
29191024801|0|4|0|1|1|0|0|0
29191024802|0|3|0|0|0|0|0|0
29191024803|0|2|0|0|0|0|0|0
29191024901|1|0|0|0|0|0|0|0
29191025001|1|1|0|0|0|0|0|0
29191025002|0|2|0|0|0|0|0|0
29191025101|1|0|0|0|0|0|0|0
29191025201|1|1|0|0|0|0|0|0
29191025301|1|1|0|0|0|0|0|0
29191025401|0|2|0|0|0|0|0|0
29191025501|4|0|0|1|0|0|0|0
29191025601|0|1|0|0|0|0|0|0
29191025701|1|1|0|0|0|0|0|0
29191025901|1|1|0|0|0|0|0|0
29191026001|3|1|0|0|0|0|0|0
29191026101|5|0|0|1|0|0|0|0
29191026201|0|2|0|0|0|0|0|0
29191026301|2|0|0|0|0|0|0|0
29191026401|1|1|0|0|0|0|0|0
29191026501|3|1|0|1|0|0|0|0
29191026701|1|0|0|0|0|0|0|0
29191026801|0|2|0|0|0|0|0|0
29191026803|0|2|0|0|0|1|0|0
29191026805|2|0|0|0|0|0|0|0
29191026806|1|0|0|0|0|0|0|0
29191026901|0|4|0|1|0|0|0|0
29191027001|2|0|0|0|0|0|0|0
29191027101|2|2|0|1|0|0|0|0
29191027102|1|1|0|0|0|0|0|0
29191027103|2|0|0|0|0|0|0|0
29191027301|3|2|0|0|0|0|0|0
29191027401|1|3|0|1|0|0|0|0
29191027501|1|1|0|0|0|0|0|0
29191027601|2|1|0|0|0|0|0|0
29191027602|0|3|0|0|0|0|0|0
29191027701|2|0|0|0|0|0|0|0
29191027801|0|2|0|0|0|0|0|0
29191027901|1|2|0|0|0|0|0|0
29191028001|2|0|0|0|0|0|0|0
29191028101|2|0|0|0|0|0|0|0
29191028201|3|0|0|0|0|0|0|0
29191028301|2|2|0|1|0|0|0|0
29191028302|2|0|0|0|0|0|0|0
29191028501|1|1|0|0|0|0|0|0
29191028601|2|0|0|0|0|0|0|0
29191028701|0|2|0|0|0|0|0|0
29191028702|0|3|0|0|0|0|0|0
29191028801|0|2|0|0|0|0|0|0
29191028901|2|2|0|1|0|0|0|0
29191029001|1|0|0|0|0|0|0|0
29191029002|1|3|0|0|0|0|0|0
29191029101|0|2|0|0|0|0|0|0
29191029102|1|1|0|0|0|0|0|0
29191029201|3|0|0|1|0|0|0|0
29191029301|4|0|0|1|0|0|0|0
29191029401|1|0|0|0|0|0|0|0
29191029501|1|2|0|0|0|0|0|0
29191029502|1|0|0|0|0|0|0|0
29191029503|1|0|0|0|0|0|0|0
29191029601|2|1|0|0|0|0|0|0
29191029701|1|4|0|0|0|0|0|0
29191029702|1|6|0|0|0|0|0|0
29191029703|1|6|0|1|0|0|0|0
29191029704|4|7|0|0|0|0|0|0
29191029707|0|2|0|0|0|0|0|0
29191029901|1|1|0|0|0|0|0|0
29191029902|2|0|0|0|0|0|0|0
29191030101|3|2|0|1|0|0|0|0
29191030102|0|2|0|0|0|0|0|0
29191030103|0|2|0|0|0|0|0|0
29191030203|3|1|0|0|0|0|0|0
29191030301|1|3|0|1|0|0|0|0
29191030401|2|0|0|0|0|0|0|0
29191030601|1|1|0|0|0|0|0|0
29191030801|0|1|0|0|0|0|0|0
29191030901|1|1|0|0|0|0|0|0
29191030902|1|1|0|0|0|0|0|0
29191031002|6|2|0|1|0|0|0|0
29191031005|2|0|0|0|0|0|0|0
29191031006|0|2|0|0|0|0|0|0
29191031101|2|3|0|0|0|0|0|0
29191031201|4|0|0|0|0|0|0|0
29191031301|0|2|0|0|0|0|0|0
29191031601|1|1|0|0|0|0|0|0
29191031701|1|1|0|0|0|0|0|0
29191031801|2|0|0|0|0|0|0|0
29191031901|0|2|0|0|0|0|0|0
29191032001|0|1|0|0|0|0|0|0
29191032101|3|1|0|1|0|0|0|0
29191032301|2|0|0|0|0|0|0|0
29191032302|2|0|0|0|0|0|0|0
29191032501|1|0|0|0|0|0|0|0
29191032701|1|1|0|0|0|0|0|0
29191032702|1|1|0|0|0|0|0|0
29191032901|7|0|0|1|0|0|0|0
29191033001|2|4|0|1|0|0|0|0
29191033002|4|1|0|0|0|0|0|0
29191033101|1|1|0|0|0|0|0|0
29191033201|1|0|0|0|0|0|0|0
29191033301|1|0|0|0|0|0|0|0
29191033401|2|10|0|0|0|1|0|0
29191033402|1|4|0|1|0|0|0|0
29191033404|2|5|0|0|0|0|0|0
29191033408|0|5|0|1|0|0|0|0
29191033409|0|8|0|0|0|0|0|0
29191033410|1|2|0|1|0|1|0|0
29191033411|0|7|0|0|0|0|0|0
29191033412|2|4|0|0|0|0|0|0
29191033413|5|7|0|0|0|0|0|0
29191033414|2|5|0|1|0|0|0|0
29191033415|3|4|0|1|0|0|0|0
29191033416|3|4|0|1|0|0|0|0
29191033417|2|5|0|0|0|0|0|0
29191033418|0|4|0|0|0|0|0|0
29191033419|2|2|0|0|0|0|0|0
29191033420|1|5|0|0|0|0|0|0
29191033421|0|3|0|0|0|0|0|0
29191033422|0|6|0|0|0|0|0|0
29191033423|1|6|0|1|0|0|0|0
29191033427|1|1|0|0|0|0|0|0
29191033431|1|7|0|1|0|0|0|0
29191033433|0|4|0|0|0|0|0|0
29191033434|1|2|0|0|0|0|0|0
29191033435|1|2|0|0|0|0|0|0
29191033445|0|7|0|1|0|2|0|0
29191033448|1|1|0|0|0|0|0|0
29191033449|2|7|0|2|0|0|0|0
29191033450|6|3|0|0|0|0|0|0
29191033451|6|1|0|0|0|0|0|0
29191033453|3|12|0|1|0|0|0|0
29191033454|0|5|0|1|0|4|0|0
29191033455|1|2|0|0|0|0|0|0
29191033456|7|2|0|1|0|0|0|0
29191033457|6|3|0|1|0|0|0|0
29191033458|0|0|0|0|0|0|0|0
29191033459|4|1|0|2|1|0|0|0
29191033460|2|0|0|0|0|0|0|0
29191033461|1|1|0|0|0|0|0|0
29191033465|1|1|0|0|0|0|0|0
29191033466|0|3|0|0|0|0|0|0
29191033467|0|2|0|0|0|0|0|0
29191033501|1|2|0|0|0|0|0|0
29191033601|1|0|0|0|0|0|0|0
29191033702|4|3|0|1|0|0|0|0
29191033801|6|1|0|0|0|0|0|0
29191200101|2|0|0|0|0|0|0|0
29191200201|3|1|0|1|0|0|0|0
29191200202|1|0|0|0|0|0|0|0
29191200203|1|1|0|0|0|0|0|0
29191200301|2|1|0|0|0|0|0|0
29191200501|5|3|0|1|0|0|2|1
29191200502|2|3|0|1|0|0|0|0
29191200503|2|0|0|0|0|0|0|0
29191200504|2|0|0|0|0|0|0|0
29191200505|5|2|0|0|0|0|0|0
29191200601|1|1|0|0|0|0|1|1
29191200602|1|0|0|0|0|0|0|0
29191200701|2|0|0|0|0|0|0|0
29191200702|2|6|0|1|0|0|0|0
29191200801|1|1|0|0|0|0|15|2
29191200901|5|1|0|1|0|0|13|6
29191201301|1|1|0|0|0|0|0|0
29191201501|2|0|0|0|0|0|0|0
29191201801|2|2|0|1|0|0|0|0
29191201901|2|3|0|1|0|0|14|3
29191202001|2|0|0|0|0|0|0|0
29191202101|2|2|0|1|0|0|0|0
29191202102|1|0|0|0|0|0|4|1
29191202201|1|1|0|0|0|0|0|0
29191202301|2|0|0|0|0|0|0|0
29191202401|1|0|0|0|0|0|0|0
29191202501|0|2|0|0|0|0|0|0
29191202601|1|1|0|0|0|0|0|0
29191202701|4|0|0|1|0|1|0|0
29191202801|1|1|0|0|0|0|0|0
29191202901|2|0|0|0|0|0|0|0
29191203101|1|3|0|1|0|0|0|0
29191203201|1|0|0|0|0|0|0|0
29191203401|2|0|0|0|0|0|0|0
29191203601|2|0|0|0|0|0|6|2
29191203602|0|2|0|0|0|0|0|0
29191203603|1|7|0|1|0|0|10|1
29191203701|2|1|0|0|0|0|0|0
29191203801|1|1|0|0|0|0|0|0
29191203901|2|0|0|0|0|0|0|0
29191204001|1|1|0|0|0|0|0|0
29191204102|1|0|0|0|0|0|5|1
29191204301|1|0|0|0|0|0|0|0
29191204701|1|3|0|0|3|0|0|0
29191204801|1|1|0|0|0|0|0|0
29191205001|4|1|0|1|0|0|3|1
29191205101|0|2|0|0|0|0|0|0
29191205102|4|2|0|1|0|0|0|0
29191205202|4|19|0|0|0|0|0|0
29191205203|1|1|0|0|0|0|0|0
29191205301|3|0|0|0|0|0|0|0
29191205401|2|0|0|0|0|0|9|2
29191205501|2|0|0|0|0|0|0|0
29191205601|3|2|0|1|0|0|0|0
29191205701|2|0|0|0|0|0|0|0
29191205801|0|2|0|0|0|0|0|0
29191205802|2|0|0|0|0|0|0|0
29191206201|2|0|0|0|0|0|5|1
29191206601|3|1|0|0|0|0|0|0
29191206701|2|0|0|0|0|0|0|0
29191206901|2|0|0|0|0|0|0|0
29191207101|1|1|0|0|0|0|0|0
29191207102|2|1|0|0|0|0|0|0
29191207201|1|0|0|0|0|0|0|0
29191207202|1|1|0|0|0|0|0|0
29191207301|1|0|0|0|0|0|0|0
29191207401|4|0|0|1|0|0|12|4
29191207501|0|2|0|0|0|0|0|0
29191207701|2|0|0|0|0|0|0|0
29191207801|5|1|0|1|0|0|0|0
29191207802|1|1|0|0|0|0|0|0
29191207901|0|3|0|0|0|0|0|0
29191207902|1|0|0|0|0|0|0|0
29191208001|3|1|0|1|0|0|0|0
29191208101|1|1|0|0|0|0|0|0
29191208301|1|1|0|0|0|0|0|0
29191208302|2|0|0|0|0|0|0|0
29191208501|2|0|0|0|0|0|0|0
29191208601|3|2|0|1|0|0|16|4
29191208701|1|1|0|0|0|0|0|0
29191208901|1|0|0|0|0|0|0|0
29191209102|9|4|0|0|0|0|0|0
29191209103|1|1|0|0|0|0|0|0
29191209201|0|2|0|0|0|0|0|0
29191209401|3|1|0|1|0|0|0|0
29191209801|1|1|0|0|0|0|6|2
29191209901|2|0|0|0|0|0|0|0
29191210001|2|0|0|0|0|0|0|0
29191210101|1|1|0|0|0|0|0|0
29191210201|1|1|0|0|0|0|0|0
29191210301|0|1|0|0|0|0|0|0
29191210401|1|2|0|0|0|0|0|0
29191210501|3|1|0|0|0|0|0|0
29191210502|2|0|0|0|0|0|0|0
29191210601|6|2|0|1|0|0|0|0
29191210701|0|4|0|0|0|0|0|0
29191210702|2|10|0|0|0|0|0|0
29191210703|4|2|0|0|0|0|0|0
29191210704|6|5|0|1|0|3|0|0
29191210706|14|11|0|0|0|2|0|0
29191210714|3|10|0|1|0|0|0|0
29191210715|0|0|0|0|0|0|0|0
29191210801|1|1|0|0|0|0|0|0
29191210802|1|1|0|0|0|0|0|0
29191210901|1|0|0|0|0|0|0|0
29191211001|2|0|0|0|0|0|0|0
29191211101|3|1|0|1|0|0|0|0
29191211201|1|1|0|0|0|0|0|0
29191211301|1|0|0|0|0|0|3|1
29191211401|0|2|0|0|0|0|0|0
29191211402|1|1|0|0|0|0|0|0
29191211501|2|0|0|0|0|0|0|0
29191211602|1|0|0|0|0|0|0|0
29191211701|1|2|0|0|2|0|0|0
29191211702|4|0|0|1|0|0|0|0
29191211801|3|1|0|1|0|0|0|0
29191211802|2|2|0|0|0|0|0|0
29191211901|2|2|0|1|0|0|6|3
29191212001|2|3|0|1|0|0|0|0
29191212101|0|2|0|0|0|0|0|0
29191212201|1|0|0|0|0|0|0|0
29191212202|2|2|0|1|0|0|0|0
29191212301|1|1|0|0|0|0|0|0
29191212302|3|1|0|0|0|0|0|0
29191212401|3|0|0|1|0|0|0|0
29191212501|5|1|0|1|0|0|0|0
29191212701|4|0|0|1|0|0|0|0
29191212702|3|1|0|0|0|0|9|3
29191213001|1|1|0|0|0|0|0|0
29191213201|1|3|0|0|0|0|4|3
29191213301|2|0|0|0|0|0|0|0
29191213401|4|2|0|1|0|0|0|0
29191213402|2|1|0|0|0|0|0|0
29191213601|2|0|0|0|0|0|0|0
29191213701|4|0|0|0|0|0|0|0
29191213801|3|1|0|0|0|0|0|0
29191213802|1|1|0|0|0|0|0|0
29191213901|1|3|0|1|0|0|23|4
29191214001|1|1|0|0|0|0|0|0
29191214101|3|0|0|0|0|0|0|0
29191214301|2|0|0|0|0|0|0|0
29191214401|2|0|0|0|0|0|0|0
29191214601|2|0|0|0|0|0|0|0
29191214801|0|2|0|0|0|0|0|0
29191214901|2|0|0|0|0|0|0|0
29191215001|2|0|0|0|0|0|0|0
29191215101|2|5|0|1|0|0|0|0
29191215301|0|2|0|0|0|0|12|2
29191215401|0|2|0|0|0|0|0|0
29191215501|1|1|0|0|0|0|6|2
29191215601|1|1|0|0|0|0|0|0
29191215701|3|0|0|0|0|0|0|0
29191215801|2|2|0|1|0|0|0|0
29191215901|2|0|0|0|0|0|0|0
29191215902|1|1|0|0|0|0|0|0
29191216101|3|2|0|1|0|0|0|0
29191216201|2|2|0|1|0|0|0|0
29191216202|2|0|0|0|0|0|0|0
29191216203|2|0|0|0|0|0|0|0
29191216301|3|0|0|0|0|0|0|0
29191216401|0|2|0|0|0|0|8|1
29191216501|1|1|0|0|0|0|0|0
29191216601|2|1|0|0|0|0|6|1
29191216602|3|4|0|1|0|0|0|0
29191216701|2|0|0|0|0|0|0|0
29191216801|2|3|0|0|0|0|0|0
29191216901|1|3|0|0|0|0|5|1
29191217101|4|0|0|1|0|0|11|3
29191217202|0|1|0|0|0|0|0|0
29191217301|2|0|0|0|0|0|0|0
29191217302|4|0|0|1|0|0|0|0
29191217401|0|4|0|1|0|0|40|4
29191217501|1|0|0|0|0|0|0|0
29191217601|3|2|0|1|0|0|0|0
29191217801|2|0|0|0|0|0|0|0
29191217901|2|0|0|0|0|0|0|0
29191218204|1|0|0|0|0|0|0|0
29191218401|3|1|0|1|0|0|0|0
29191218501|4|3|0|1|0|0|0|0
29191218502|2|0|0|0|0|0|0|0
29191218503|2|0|0|0|0|0|0|0
29191218701|1|2|0|0|0|0|0|0
29191218801|2|0|0|0|0|0|0|0
29191218901|0|1|0|0|0|0|0|0
29191219101|4|5|0|3|0|0|0|0
29191219102|0|4|0|0|0|0|0|0
29191219106|6|6|0|1|0|0|0|0
29191219107|5|7|0|1|0|5|0|0
29191219109|2|1|0|1|1|1|0|0
29191219301|2|3|0|1|0|0|0|0
29191219302|0|2|0|0|0|0|14|2
29191219401|1|0|0|0|0|0|0|0
29191219601|1|1|0|0|0|0|0|0
29191219701|1|1|0|0|0|0|0|0
29191219801|1|1|0|0|0|0|2|2
29191219901|0|1|0|0|0|0|0|0
